tweet,label
"@gnep_ delete this you hoe ass mother fucker",1
"@RogerJStoneJr @RVAwonk @dailykos whatever you say, rat fucker.",1
"@YusufDFI hahaha fucker since how long have you been working on this shit called Tejas. take 50 yrs more to improve it. bull shit",1
"@cheffy2u @Alifaith55 are you dumb fucker Democrats do not have guns Republicans do you get your head blown off",1
"Why watching HGTV stresses me out: Couple has 4 kids, want tiny house. I FEEL SO BAD FOR YOUR CHILDREN YOU FUCKERS",0
"@Mr_Kwacky eww. I never had you down as one of those posh fuckers that use the l word",0
"ah yes two more months and I am done with all you fuckers",0
"when you are older ando sicker you are going to need that NHS you senile fuckers",0
"Artical 50, so long, fuckers. will not miss any of you filthy bongs",0
"@dontbrexitfixit @andymoz78 or me ever and I will be more proactive than you useless ignorant gullible fuckers at the end of Weatherspoons bar",1
"@debra0827 @realDonaldTrump Yeah, I just block any fuckhead with the name "Deplorable" in their handle. At least you are honest .",0
"@karlamac24 on the spot? throwing shit around the office as you called the boss a fuckhead?",1
"Just because i usually quiet, does not mean i cant be a bitch to some sort of fuckhead like you",0
"Not to bring back old shit but I still die @ the "EYE have a job" and "She is a mermaid you fat fuckhead" tweets. Iconic. Honestly, truly.",0
"who the fuck calls at one am, like you got nothing better to do you fuckhead ?!?!",0
"That moment when you have to be up in three and a half hours and you cannot sleep . #fuck me",0
"Congrats Leyton Orient for you are court hearing do not want to see my Local club in the dirt hopefully the owner fucks off he does not care",0
"You Hate It When People Take Me Away From you   But When It Comes To You   You are not  Giving No Fucks So What For I Worry ",0
"@rarereplay they are so fucking big that you have to zoom out and then they become too small. why. just use redux and edit it a bit you fucks",1
"@realDonaldTrump for fucks sake, SHUT UP! You are supposed to be an adult you fucking idiot.",1
"@shhh_its_sarah hey you little fuckmeat",1
"@GetPaidToBLaid Just make sure you always have a use. Fucktoy, punching bag, ashtray  .so many fun jobs.",1
"@Dingoburger You seem aggressively hysterical and xenophobic. Migration does not equal invasion fuckwhit.",1
"@realDonaldTrump the first thing that you need changed is your stinky diaper you cheeto faced geriatric fuckwhit",1
"@ChrisCaesar @MrRobinMitchell @brandonleevear they wanted him to take a test. Its the government that want to charge him you dense fuckwhit",1
"@realDonaldTrump @markets ceo you fuckwhit not americans",1
"it is really shady that people can get away with dickish actions, change your ways and better your life you fuckwhit",0
"@Telegraph I watched my sister bend one inch thick steel rails birthing my nephew. Screw you blue, and the fuckwit that wrote this garbage.",1
"Grant writing status: repeatedly typing and deleting, "If you have not realized this question is important by now, I cannot help you, fuckwit",0
"@ichymochek @AndrewFaulkner9 that is 24 more then you fuckwit. What did you achieve today? You take a shit?",1
"@RickSantorum Smart? Rump is smarter than PBO? Go back to your hole fuckwit you failed PBO has a law degree and eight yrs of proof. Asshole.",1
"@Svmson @Only__LFC hahahahaha go and look at sturridges ten year career  . averages 7 goals a season you fuckwit",1
"@realDonaldTrump Yeah, yeah. cannot see any reason not to believe you, due to your incredible track record on the truth  We will see. #fuckwit",1
"@mikkelguy she is alive she is goin cadbury world you fuckwit cunt",1
"you have gotta be kidding footy classified hutchy you fuckwit",0
"You held that in the whole night huh?"  I wish his ass would hold in his farts still or go take his gassy ass somewhere else LOL",0
"If you need to get someone off your ass just say "I am mad gassy". I guarantee they will leave you alone.",0
"I am glad to hear other women fart in the bathrooms so I know I am not the only one. Like girl you let that big ass fart out I am gassy too",0
"When you all around a bunch of people and you starting getting gassy, do you all just rip ass or hold it?",0
"The best thing about being gassy is my boss is being a dick so I have been crop dusting his punk ass all afternoon. Fuck you geezer.",0
"@7News .stay home if you smell like shit or have diarrhea or if you are gassy. Good they fired you nasty ass",1
"Like I understand if its your ex. But I am not your ex you gaylord shitcunt",0
"@SandieGade you are very whalecum ",0
"I have nipples you stupid Focker, can you milk me? *Gaylord milks Jacks nipples* it is perfectly normal for some men to lactate. FOCK YOU!",1
"@Gaylord_Jackass @TradPost9000 You had to remind me",0
"@BlackBeard20096 @spinosauruskin What do you mean by that Dan? Can you explain ? genuine question. I am an MRA too",0
"@pattonoswalt you are a gaylord fucker",1
"@NotDefinch @YTCreators you get fired from work if you call your boss a raging gaylord lesbian so i can see how it is not safe for work",0
"@Gaylord_Window what are you",0
"@LoveQuotes just always keep in mind not to disrespect the one you love by being stupid or childish",0
"@blessinow @TWISTAgmg @realDonaldTrump Obeezy bombed 7 countries and you are worried about Trump. God you people are stupid.",1
"@courfehan "it is got to be something you would not feel stupid shouting across a field," are says thoughtfully.",0
"@cukurchungha I am NOT STUPIDHEAD !  OUH I MISS THIS BOBROK GURL . WHERE HAVE YOU BEEN ???",0
"@choiyoujungie I MISS YOU TOO STUPIDHEAD ",1
"@vincedolans no I did not, I made sure to not unfollow you stupidhead",1
"you all really think people care if you #Boycott Hawaii ? you are doing them a favor by not going so by all means. #stupidhead",0
"Remember when you told yourself you were going to unfriend that creepy guy on fb and forgot? Yah, well now he is messaging you again #Stupidhead",0
"@FaithVang_ if they are, then they do not deserve you! You are blessed and a blessing and anyone who does not see that is a stupidhead ",0
"@GiVERYLAFROYO IT WAS because I CALLED YOU A STUPIDHEAD",0
"@nytopinion @maureendowd you treated hillary like crap now do the same ugly stuff to trump every damn day your very good at it  #impeach",0
"@LilTayyyyy you ugly bruh ",1
"Me : you are so pretty Sky : thank you, you so pretty too but my daddy not pretty my daddy ugly this girl be random af .",0
"@realDonaldTrump you idiot, she is not the president from a fixed election, you are! Russia helped you not her. #Resistance #Putins Puppet",1
"If you believe the world is flat you are an idiot.",0
"@realDonaldTrump FIRE JEFF SESSIONS. HE LIED TO CONGRESS AND IS UNFIT TO BE ATTORNEY GENERAL. DO SOMETHING RIGHT FOR ONCE, YOU IDIOT.",1
"If you would watched more PBS maybe you would not be such a fucking idiot",1
"@lgmaterna @POTUS you forget how he helped donnie right before the election right? Wait till he opens his mouth for prejudging. idiot.",1
"@realDonaldTrump Oh. My. God. You are a complete fucking idiot. Astounding level of stupidity.  just  .fuck.",1
"Have you ever noticed that any one going slower than you is an idiot and anyone going faster than you is maniac! George Carlin",0
"@realDonaldTrump you really are just that stupid are not you? The more you tweet the dumber you look idiot",1
"@poczaynmalik yeah the snap is a too far but you blew it out of proportions for this you idiot",1
"@realDonaldTrump you are an idiot. you are still obsessed and bitter over an election you somehow won? Jeez. Nothing pleases a spoiled brat.",1
"@realDonaldTrump what contact!!?? Where you idiot. Stop trying to distract from your own dirty administration you lowlife!!!! #ImpeachTrump",1
"@denisexoamber He a idiot embarrassing them folks like that and it gotta be funny if it made you laugh lol",0
"@hjrrockies were you expecting Goatse",0
"google blue waffle, goatse, tubgirl, and lemon party. Not all at once, but google them if you want to strip your rose colored goggles off.",0
"@turbottom the internet told me you were Goatse guy.",0
"Add a pair of plastic hands, and bammo! it is a Goatse bowl! (why would you want that?)",0
"You guys should look up Goatse.",0
"@stefabsky I am surprised no one is putting links to goatse in you are mentions",0
"@eljaydo you backed out on the deal of whoever loses has to look at goatse for a full minute",0
"the  emoji is now the goatse emoji so sorry if you are a demsoc",0
"Ep 1152: I Know What You Torrented PhoneBoy Speaks Ep 1143: Muni Java Goatse . Mirai threat",0
"@ArbraEden @MoyerM5 @klew512 @Kovac_kcmo Do not google goatse   that is all I am gonna tell you . stay young and innocent",0
"@ArbraEden @MoyerM5 @klew512 @Kovac_kcmo  You can have his goatse",0
"That uniform is goatse level revolting. You cunts. @NotreDame",1
"@crehage @realDonaldTrump dude, if you are traveling through Asia on foot right now how is it you can find time to troll the President? Homo",1
"@IhsanRao @Xadeejournalist @Matiullahjan919  yes you are right. it should be the joke of homo sapiens era. why JUST joke of the month?",0
"@p9nto_ I will be there miss you no homo",1
"@SmugglingImouto Weird now you misspelled homo!",1
"class just started a minute ago, and the first thing i hear is "YOU FUCKING HOMO",0
"@Real_GSuggs how dare they think that we-- two well dressed, fabulous men- -be homosexuals. Also it is not gay if you say "no homo" first",0
"Smokers be like: "I would suck a fat cock for a g right now, no homo though". Like if you are smarter than those dumb smokers ",0
"@MrEdByrne @Tommedian @DaveGorman @simonpegg @non_homo But What The Fuck are you wearing!?!?!",1
"Johnathan said no matter what you say it is not gay if you say no homo afterwards ",0
"When you sneeze and @DONJAZZY say "bless you" gbam!!! confirmation is that God sure don bless you Anything donBABA touches, blows one love (no homo)",0
"@SundayTimesZA is that how you agree hore @MmusiMaimane is just a face of DA?",0
"Hover board retweet @BodraJJZ: You can just see from the box ya 40" flat screen  hore ke bari this guy!",0
"@MyahAlanna GET IN THE SHOWER YOU HORE",1
"If you have not any charity inpyour heart, you have the worst kind of heart trouble. Bob Hore",0
"@kimguilfoyle dumb fucking trump supporting cunt I will kill you and your family fake ugly looking hore",1
"@_CliveSA The HR lady told me hore according to the law if you work on holidays ke double pay.",0
"@fancykaisoo you are the horniest person i know",1
"Yo shorty be the horniest when you just want some beauty sleep",0
"my god I am the horniest individual you will ever meet",0
"@Lubchansky Uh, rhinos are the horniest. Unless you mean the other definition of horny, which I do not know about, and also go to church.",1
"When you visit an fgc pro players profile in public and they have the horniest shit as their header Bonus points if it is Skullgirls",0
"@ukbrunettewife1 unbelievable as always, horniest little lady you are!",1
"You are the horniest person I ever met yo",0
"I think my new Twitter motto is: "If you cannot handle me at my horniest, you do not deserve me at my most tolerable.",0
"@SpiidiOnNoita "If you cannot handle me at my horniest, you do not deserve me at my most tolerable.",0
"@LexiKlein6 You have the horniest ass I have ever seen.",0
"@realDonaldTrump    but you are the only jerk to INVITE Russia to hack into a Presidential candidates account! #Fake President #Fuck Trump",1
"@pinayfanofDB i forgave my jerk friends and gave them a chance. this is probably what dbs wife and friends did, you know :)",0
"listen here you low life big mouth trout kissing jerk" ~ Jarod 2012 my new fav insult",0
"I see through all your bullshit you fucking jerk",0
"@LottieBluChat @FoxNews Speak for yourself, jerk. We love Shep. You little Orange Nazis think you own the world. #Thanks Shep #Fox News",0
"@RealsarayaK Stop posting stuff guys,it is her fucking mother for fuck sake! You are adults,this should not impress you much!",0
"@realDonaldTrump Why do you have to continue to act like a jerk. The election is over. You won not by popular vote. CNN is a credible source",1
"Blumenthal, a stolen valor jerk will do everything he can to sabotage the SCOTUS nominee.  You are a pile of manure",0
"@raporter1950 @realAngeloGomez  you sir are a racist jerk.  Angelo is all American illegals should follow his lead to show they love USA.",1
"@realDonaldTrump Get a life idiot. Run our country jerk. Stop tweeting. You scared the FBI Director is going to testify the truth?? You won!",1
"Babe, let me tell you something. Once a jerk, always be a jerk.",0
"@Cernovich Cool! Hey remember when you tried to get a girl to jerk you off and when she would not you did it yourself? That was weird",0
"@5T0NEY @FEspiritus @WJFC_1 @CDrebs @cmb991 @P_Bunny6 @FiendusMisfuck @BadBreak0 indeed. You can tell everyone how you will burn them with jiz",0
"@louiseclements @MrsSRUnderhill did they not say Jiz? I would clarify if I were you! Or is beef wellington also a euphemism?",0
"when you cannot sleep cause you are hungry",0
"I wish I did not open up to you. You do not deserve to know those things about me.",0
"@Screamingagain then take an absentee ballot on my jiz when you taste test it",0
"You cant smoke with my clique! We smoke Os in the whip",0
"Priest: passion of Christ? *hands you a palm full of jiz*",0
"@jiz_liz are you eating flowers",0
"@MsCharlotteWWE @SashaBanksWWE @itsBayleyWWE @WWEAsuka you all had a title that had Jiz on it what are your Thoughts on that?",0
"@Monterfl hi dear, you are so handsome",0
"@ixlsmoot @CaptHKirk @PinkiePieMely @NonScaryMelB so you post about jiz and now you have a creamy mouth",0
"Make you dream archtypes of black angels in flight upon wings of distorted contorted metaphoric jizm" #lovejones",0
"I will shoot you in the face. With muh jizm.",0
"@GrimsToyShow did you see the new Paige video? I know you call the Miz the Jizz but that name now belongs to Maddox.",0
"@adamantpoetry Sad, you need that jizz in your mouth",1
"@JosephMoestar Why jizz when you can jazz?",0
"I jizz you until you arouse me",0
"This choker trend has girls thinking they have daddy issues and are pure filth in bed  You get a spank and jizz on your face. Chill the fuck out.",0
"@realdonaldtrump Screwing the most vulnerable in our country while profiting like a MOFO. These are not great things. #Ex GOP You suck.",0
"@DominiqueDanger @CDLatexSlut you like #pain sluts Madame? I have always been a  proud masochist",0
"Some random guy: Being a music major is like being an electrical engineer. It means you are just a masochist.",0
"Did I made you a masochist?" With a chuckle, Flann suddenly pinned down @Quantiplasm while licking her lips. "I will eat you whole then",0
"@shoe0nhead you really are a masochist",0
"@inufuusen Masochist Cano is masochist. I will follow you but I need to play dead inside to avoid the motion sickness",0
"youre not a true masochist unless you work in fashion",0
"mom: why are you rewatching that gntm ep?? you already saw it! me: because . mom: you are a masochist me: yes pretty much",0
"@__baba are you a masochist?",0
"@paperghost You masochist.",0
"@fathehahsyamsul well because you are a masochist who like to torment yourself reading such sadistic cliffhanger.",0
"Onii-san, you are a big fat liar. you are lewd, perverted, a sister-phile, a pedophile, and a huge masochist .",0
"@R0M3OBot What are you? A masochist?",0
"also me, to me, a masochist with low self esteem: if the shoe fits wear it you piece of shit",0
"@R0M3OBot What are you? A masochist?",0
"@TristeHarp you are a masochist, are not you?",0
"@seventhree65 stop lying you shibe. we all know you are a masochist /drags you back to seulrene hell/",0
"When someone refers to himself as a "public intellectual" in an interview, you know he is gonna be a vapid mofo!",0
"I am that type a MF what would di a favor first that means you will owe me in. God knows I love when a mofo owe me one",0
"@Slowjoe_da_mofo how fast of a move do you need?",0
"@queenmidas29 Are you the baddest? Are you the prettiest? Are you the geekiest mofo on this site? Sho nuff ",0
"@NiallOfficial LISTEN UP HERE YOU WHITE BREAD,U ARE A DINGLY-DANGLY BUNNY and A BUNDLE OF JOY EVER TO WALK ON THIS EARTH AND WE LOVE YOU MOFO",1
"@MrDtAFC This is their club and to them, you are just a customer. As with anywhere else; If you do not like it, do not shop there. Easy.",0
"technically speaking, you ARE the bad guy, mofo ",0
"You know you are in crazy land when you see mofo walking backwards and shyt.",0
"@liyussi haha omg rude ass mofo, thank you yuni ",0
"real goth hours, chainsaw that mofo like button if you up",0
"You lie too much so I cannot trust ya You hangin with some fuck niggas so it is mothafuck ya!!",0
"Mothafuck what you think, i will forget what you say when I blink,better thread lightly cause this path is like a mothafuckin ice rink #HipHop",0
"YOU do not LIKE FLOCKA I do not GIVE A MOTHAFUCK!",0
"@PizzaPartyBen you a stacked mothafucka",1
"i fucking hate when drivers ride the exit lane just to cut back in and "beat" traffic . mothafucka you are holding me up!",0
"Early Morning Bathroom Trips On Your Day Off Is Like Natures Way Of Saying The Jokes On You Mothafucka No Sleep For You ",0
"@KevinHart4real who you calling Mothafucka, Mothafucka! .but yeah! happy Monday to you too",1
"CAN YOU DO THIS MOTHAFUCKA I am CRUSHING A SNAKE",0
"Meals on wheels for you then, mothafucka!",0
"@uykusuzabdal fuck you mothafucka",1
"@JTharp4 you mothafucka laughing my ass off",1
"@realDonaldTrump can you get it through your mothafucker brain that you won? We know and your "family" business are in collusion with Russia.",1
"Tryna take away a life, is you God mothafucker?",0
"@realDonaldTrump Orange looking mothafucker, FAKE hair fur ball tinny bitch ass hands BITCH  . by the way, you thick As fuck #hot",1
"@RyanSousa9 You mothafucker!",1
"Hey Mr Policeman   My favorite team that is Trabzonspor fucked to mothafucker Galatasaray in Medikal Park  You know What I mean ??",1
"YES MOTHAFUCKER YOU GUYS. I am FROM JERSEY NOT THIS COUNTRY ASS HELLHOLE Get The Fuck Out H",0
"You just asking me to go because you want me to drive? Mothafucker. I got a good parking spot too. Fucken Bastard. " Gotta love them",0
"Hector Estrada: I hear you bro so what are you ? Dexter : I guess I am just a creep mothafucker",0
"Fuck that classy trashy bullshit, i do not care what you call me but I call it wylin mothafucker  #fuck you all feelings",0
"I am not the one that put the mothafucker in you",0
"Tryna take away a life, is you God mothafucker?",0
"Bitch i do not care what you say so just shut up mothafucker.",0
"I love you   and that is urgent like a mothafucker.",0
"I are not  never been to jail" WHAT DO YOU WANT A COOKIE? you are NOT SUPPOSED TO GO TO JAIL YOU LOW EXPECTATION HAVING MOTHER FUCKER -Chris Rock-",0
"@realDonaldTrump you are a big mother fucker China wants to fuk you.",1
"@CalumJohal bruv you are a mess, do not even know what you have been doing or smoking, turtle ass mother fucker, I woke up 10 still",1
"@gnep_ delete this you hoe ass mother fucker",1
"@WarioWare3DS she turned into the dril You Bitch Mother Fucker tweet",1
"@ZAhmad33 THEN HAND ALL MOTHER FUCKER FIXER AKRAM, INZMAM UL HAQ, AMIR,MOIN KHAN HAVE YOU GUYS HAVE GUTS TO HANG THEM",1
"@ocwood @Awesome_Dave_ @realDonaldTrump well that is not nice. Do you even know this man? Assumptions are a mother fucker Judgment is a bitch",1
"@Muslim_Patrol MotherFucker You are now officially a Mother fucker because you read the above conversion code  ",1
"Just reading Trumps criteria for the border wall. A big, sexy mother fucker is a little simplistic if you ask me.",0
"What you want motherfuck?",0
"Motherfuck How You Feel",0
"I am a Blunt blowing,Polo draws showing I do not give a lovely motherfuck ass nigga With my money growing, no matter where you are going ",0
"You thinking a come up will just come up Niggas beefing over turf Fuck beefing over a verse Niggas dying, motherfuck a double entendre",0
"@AndrewWarsong how in the motherfuck do you have 5 mil without being a tank",0
"Motherfuck euthanasia, I will lace your food up with razors. Make you gargle with saltwater. Excuse yourself from my table." - Freddie Gibbs.",0
"@magnoliajpg @FOSTER2SEXC @SPACEGiRLMADi @harlowJAG ok listen motherfuck?! ALL I SAID WAS HI? fuck you pussy lips. sorry I am not perfect",1
"fUcK iF yOu SaY I am nOt DoInG tHe ShIt RiGhT, tHeN wHaT tHe MoThErFuCk Do I kNoW!",0
"Motherfuck you too." I love Bunk for this saying #The Wire",0
"YOU SAY MOTHERFUCK ME",0
"Holy motherfuck!!! @GavinRossdale FOLLOWED ME!!! Are you effing serious?! I named my kid after this man  #LEGENDARY #bush #music #omgosh",0
"I do not give a fuck nigga I am the best #underground rapper in #maryland point blank period. Now bow down and go suck a duck you motherfuck.",0
"@joelenemorales do you give a motherfuck",1
"@Sawyer_DAA i would put mimic water puddles in dark areas, you run to it to save and "Suprise motherfucker",0
"@realDonaldTrump you are going down, motherfucker",1
"Tails, motherfucker, do you use it?",0
"@iamnateIV yeah you are are right. I own a @gucci wallet that motherfucker bad . I might bring it out of retirement.",0
"And 110ms of that time again, I dare you, I double dare you motherfucker, say xhtml one more Goddamn time!",0
"I dare you, i double dare you motherfucker",0
"MoThErFuCkIn cHuG ThAt sHiT LiKe yOu aNd tHe bOtTlE WaS ReUnItEd lOvErS",0
"this is not a motherfuckin game why you playing boy",0
"@Robert_Webbb do it I will be camping ready to do you with my nail gun you little muff",1
"@purbia_vishwas Your overflow is like a spree, your guild is like a muff I have decreed that you are in the house of Hufflepuff!",0
"@Robert_Webbb get fucked you little muff",1
"@FritzFrapp ducking the slings and arrows and plenty of the muff variety of diving. Sounds kinda cool it is been too long *hugs you tightly*",0
"You single muff growth",0
"@RD50J @Dottie_bell @Sixdouble0__ Dottie was there when I gave you ass the quick muff to the side ",0
"Some enterprising person made an Amazon Echo "wake muff". It covers the Echo when you are not using it so it cannot pick up audio. #IoT",0
"You got garbage in ya muff!!",0
"@BretBaier @GamecockMBB @DukeMBB You would pick duke to get far. #muff",0
"@greta  Did the Muff Diver, Rachel Madcow Maddow, give you that question?",0
"@itsTaks So if we just accept that marriage is an unrelenting constant struggle does not it make you question why we do it?",0
"@muff_dawg7 some situations  it may not be easy to say "I am happy to go through that with you" but you have to   and it just takes work",0
"@itsTaks I get what you are saying but again if you like LIKE not love them do not you want to go through ups and downs with them?",0
"@itsTaks but ideally you like this guy so should not you be happy to go through these things together?",0
"Yoooo @tsa did you see your employee in the movie #GetOut? Me and @TheMicaiahFaith thought he was brilliant! he is T S to the mutha fuckin A!",0
"HOW DO THESE THINGS DIE? "WHO KEEPS ON CREATING THESE SAME EXACT PERSONS THINGS?" WHAT WAS THE POINT? "YOU TRIED TO MURDER ME MUTHA FUCKA.",0
"Well when you like evil looking mutha fuckin girls that what you get i guess .",0
"@DavidSnowXXX love you good night badass mutha licka",1
"mutha fuckin raptor boy @PepperJC watching the vod lol damn I miss playing with you guys",0
"conway is to nice man. you can tell he got his flow from sean price. nigga lives on through hip hop",0
"Have never seen grown ass men mad cause a nigga scuffed his shoes or spilled a lil drink. Bumped you or whatever the case may be",0
"nigga i could tell you things that you prolly should not know",0
"They say when you make it to 25 you blessed  OG status I made it nigga  Happy Birthday to my MF self! Thankful for another year!",0
"My nigga you baiting a king.",0
"Nigga WATER YOU DOING??? ",0
"@life_fvck you not direct with it  Got to @ a niggah",0
"You cannot Get Mad At Me because I did not Answer Your Text you are NOT MY NIGGAH.!! ",0
"@bitor_cast @alex112575 you hoe ass niggah",1
"@cocodacoolkid you are a bad bitch who can have any niggah you want",1
"We are all sinners, we just sin differently. So do not act like you are perfect. You are not  clean niggah. Fuck you",0
"I do not give a fuck when did men ever get blackhead masks?? If your a guy and you got one and your not with your lil baby, niggah you a bitch",0
"@_notyoshawty niggah you do not even smoke",0
"I hate you designer belt niggas ",0
"You out here telling everybody everything, you niggas move like the 1,2",0
"All you niggas out here poison like snake venom Codeine in my liver rockin Balenciaga denim",0
"And I am supposed to let you niggas slander Drake?",0
"How You From the Rex And do not Know Jellestone  Who Raised These Niggaz I Say????",0
"Ya MCM be sending "hey you" DMs to the niggaz he sees you interact with on your timeline.",0
"@JoeBudden Real niggaz relate. Happy for you like it is me going on the trip ",0
"I remember when I played smear the queer as a youngen  You fuck niggaz is not shit",0
"the next 50 years gonna be torture for you niggaz",0
"i realized if you cannot kick it wit niggaz you have known your whole life, surely a new set of friends will not last long",0
"Good morning ladies and fuck you niggaz!! ",0
"I am tired of people that say they  but be 45 @ best  Who raised you fuck niggaz???????",0
"Yeah you right. Had they played them niggaz like they play us they would have blown SC out @Red1four5",0
"Oh, and stop telling niggaz "I am kinda already talking to someone." Whether it is true or not, you just want a nigga to try his hardest.",0
"@RealSkipBayless @undisputed same fucking shit everyday. No ones gonna watch you fucking clown and that nigger yell at each other.",0
"you are RACIST dead SAY NIGGER save LOL the you?",0
"@WolfenusKun FUCKING DO IT YOU GREEK FILTHY NIGGER",1
"swag why are you retweeting all of wolfys old tweets where he says nigger",0
"@TheNotoriousMMA I can not wait to see that NIGGER kill you",0
"@300BigDawg WOULD YOU GET MAD IF HE SAID NIGGA NIGGER OR COON OR PORCH MONKEY OR JUNGLE BUNNY OR JIGGA BOO OR AFRICAN AMERICANT",0
"You niggers love a Dodge",0
"When you move back where niggers or niggas live you wake up to your car and several cars windows smashed out",0
"niggers be funny   you robbed my room, sold my tv and god knows what you did with the money now you here trying to talk to me, go die far mafuc",0
"When I say thug life, mean that shit! do not matter if you are lawyer, doctor . they see us as thugs and niggers!" I miss 2pac! ",0
"@twitthiz123 @marindoespotato Nope, we didnt want a Kenyan,plenty of what YOU call niggers make it there (Condoleeza, Ben Carson, Omarosa)",0
"@doogiehowsy  . why do not you go back sucking cock what you good niggers do  . in faggot town",0
"You niggers was acting a damn fool in Miami for spring break I see",0
"@Femmefeministe White people are Evil ? that is Why only you Niggers killing, Raping White Women. (YouTube channel Colin Flaherty) (Proof)",0
"@akaworldwide Please bro leave these niggers alone do you own music for your fans Stay in that lane!",0
"@ademotivator @WoolyBumblebee Yeah?  And you hate, what was it?  Niggers and faggots right Tim?  You did "argue" that at one point",0
"You show niggers love nd they treat you like groupies lol   so much hate  ",0
"You see @KhanSifile niggers cannot drew the line! cic is gonna chew @MaggieMoonsamy call her names etc and he will brush off #HellenZille racsim",0
"@PiaGlenn maybe you should have let him compliment you the first time. Thank him and tell him no. Instead of being fucking retarded. Niggers ",0
"HOLY SHIT it is the mother fucking equinox i am completely digging this shit balance and harmony to all of you hos and numbnuts out there",0
"@Sarahjanewoo What is up hun .numbnuts getting to you?",1
"@realDonaldTrump Cause you paid off the electoral numbnuts!!! #preexisting #resistance #whiny little bitch #popular vote",0
"it is amazing when you troll right wing numbnuts and they report you because they need #safe spaces #snowflakes",0
"@Hamblespin15 hey numbnuts you cannot fight your enemy if you cannot identify your enemy.",1
"Why did you cut that thing Rip you numbnuts you could have taken it off his arm. This has been a Legends of Tomorrow tweet.",0
"@RichardBSpencer @joshtpm @YouTube way to go numbnuts, you cannot even nazi right",1
"@pattonoswalt @TaraAtx how numbnuts of you!",1
"@StevenTDennis Of course numbnuts- Hillary was 95 percent going to be President.  Do you honestly think we believe this crap gook at all?!",0
"@JordanUhl @SFagentRedding By "flawed" obv. I mean rigged. you are such a dipstick. you will never cop on that this is the case @NumbNuts",1
"@bnmkn What is your major malfunction, numbnuts? did not Mommy and Daddy show you enough attention when you were a child?",1
"Hey @realDonaldTrump - you have a 37 percent approval rating. that is terribly low, numbnuts. Your garbage fascism is not gonna fly much longer.",1
"@liamgallagher you heard any Beady Eye albums numbnuts? Soonsheite.",1
"Hey all you numbnuts sat in the middle lane of the M4 travelling at 65mph  get the fuck over",0
"you butter nut mess with me",0
"@__L_O_V_E_L_Y_ You can call me "Star twinkle princess" for all I care, if my nut butter is going up inside you. Lol",0
"@TimLanning, if you like porter, you have to try @WildRideBrewings peanut butter porter called, "Nut Crusher.",0
"@Eclipse_782 Let me purify you with my nut butter",0
"@RepAdamSchiff You must regrow the hair on your nutsack. "Please stop" is entirely insufficient. Try this, "We are coming for you Twittler!",0
"Got ya wcw sucking my nutsack and replying to you after "I fell asleep, missed you baby ",0
"You so much as touch Kittys ass, and I will put a firecracker in your nutsack and blow your balls all over your pants.",0
"You crusty-ass pigfucker",0
"@antumbral I mean, come on. Are you telling me you cannot EASILY imagine him calling Jean-Paul a pigfucker in those beeps",0
"You cannot say pigfucker in front of Jesus. #south park quotes",0
"You mega loser supreme-ass pigfucker",0
"@mistertrent Saw you in Hull tonight, thought you were great. Sorry I ruined your David Cameron Pigfucker section! Ta for speaking EU truth!",0
".David_cameron you fukced a pig! #pigfucker",1
"@TheJimCornette what will it take to get you in a room with either Shit Stain or President Pigfucker?",1
"@mablazarus you are not wrong, but pigfucker would look ridiculous in a convertible Sebring, Michael made it look good.",0
"@David_cameron you fukced a p1g! #pigfucker",1
"@RogerJStoneJr @johnpodesta Roger, you are a true twisted pigfucker. Will you be able to keep your wig and dentures in prison?",1
"@JohnLeguizamo Sure hope nobody you know ever decides to sue the Ubited States. Would be awkward for you to have to call a friend pigfucker.",1
"@RT_Erdogan hey Pigfucker! i hope you die a horrible death. filty nazi dicatator. eat shit and die.",1
"You know countries like Saudi (they have more money than us).That sure would be fun to piss them off. What radical group do they fund again?",0
"Can people stop taking the piss? That would be good thank you",0
"@MailOnline Did anyone vote for this prick? No, me neither   Piss off you unelected arsewipe",0
"@TheChrisKeenan @charlielougirlx take the piss out of a grieving father . nice one you complete cunt ",1
"@rochford1o1 nobody asks you for money Byrne.we all know you are piss poor and on benefits. Work shy retard. #pass sympathy chaser",1
"@NewcastleCC You have to be taking the piss",0
"@realDonaldTrump 37 percent. Wow, did not take you long to piss off everybody! I am going to enjoy watching you fail! Popcorn ready, pass the salt.",0
"@badenchalmers @PunkJurassic @Studio10au You are the idiot making no sense. I am very aware that you only wish to create an argument. Pissoff",1
"Hey new followers. do not be posting no pornographic bullshits on my blogs or inboxes at all. you will be blocked and reported immediately! #pissoff",0
"Leftists: when you call everyone in the country nazis every day for 8 years, people learn to ignore it #Gorka Must Go? #pissoff #we are sick of you",0
"Just because something worked for you does not mean you are a bloody sare not  or superior. Different things work for different people #pissoff ",0
"@helenzille Colonialism was never civilised,your confusion is solely based on privilege and ignorance. Time for you to pissoff!!.@Our_DA",0
"@realDonaldTrump I cant stand you or your soulless gang of uninformed dishonest unpatriotic troglodytes! #pissoff",1
"@TRobinsonNewEra - it is time you learn from ordinary folks like me, why YOU #PissOff the #Police + #Tax Payers If you #shutup #Criminals COURT!",0
"@MailOnline Did anyone vote for this prick? No, me neither   Piss off you unelected arsewipe",1
"@finallygarvie  is delicious do not be doing hard guy you are only playing yourself to be honest, also do not be a prick reciprocate please and thanks",0
